iris2019,semaine_glissante,clage_65,ti_classe,td_classe,tp_classe
352040000,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352060101,2020-10-24-2020-10-30,0,[500;1000[,[2000;2500[,[30;Max]
352060102,2020-10-24-2020-10-30,0,[500;1000[,[2500;Max],[15;20[
352080000,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[20;25[
352100101,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352100102,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352100103,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[1;5[
352100105,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[10;15[
352160000,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352380101,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380102,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380103,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380104,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380105,2020-10-24-2020-10-30,0,[150;250[,[2500;Max],[5;10[
352380106,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352380107,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380108,2020-10-24-2020-10-30,0,[50;150[,[2000;2500[,[5;10[
352380109,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352380110,2020-10-24-2020-10-30,0,[500;1000[,[2500;Max],[15;20[
352380201,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[10;15[
352380202,2020-10-24-2020-10-30,0,[500;1000[,[1500;2000[,[30;Max]
352380203,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380204,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380205,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380206,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352380207,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352380208,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[20;25[
352380209,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[15;20[
352380301,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380302,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[10;15[
352380303,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380304,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[10;15[
352380305,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[5;10[
352380306,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380307,2020-10-24-2020-10-30,0,[500;1000[,[2000;2500[,[30;Max]
352380308,2020-10-24-2020-10-30,0,,,
352380401,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380402,2020-10-24-2020-10-30,0,[500;1000[,[2500;Max],[15;20[
352380403,2020-10-24-2020-10-30,0,[500;1000[,[1000;1500[,[30;Max]
352380501,2020-10-24-2020-10-30,0,[150;250[,[1000;1500[,[15;20[
352380502,2020-10-24-2020-10-30,0,[150;250[,[1000;1500[,[10;15[
352380503,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380504,2020-10-24-2020-10-30,0,[500;1000[,[1500;2000[,[25;30[
352380505,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[15;20[
352380506,2020-10-24-2020-10-30,0,[250;500[,[1000;1500[,[20;25[
352380507,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[10;15[
352380508,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[20;25[
352380509,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[5;10[
352380510,2020-10-24-2020-10-30,0,[50;150[,[300;600[,[10;15[
352380601,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352380602,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352380603,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[10;15[
352380604,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[10;15[
352380605,2020-10-24-2020-10-30,0,[50;150[,[300;600[,[15;20[
352380606,2020-10-24-2020-10-30,0,[250;500[,[1000;1500[,[25;30[
352380607,2020-10-24-2020-10-30,0,[1000;Max],[2500;Max],[10;15[
352380701,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380702,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352380703,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[5;10[
352380704,2020-10-24-2020-10-30,0,[1000;Max],[2500;Max],[30;Max]
352380705,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352380706,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[20;25[
352380707,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[5;10[
352380708,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[20;25[
352380801,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380802,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352380803,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[5;10[
352380804,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380805,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
352380806,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380807,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[20;25[
352380808,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[20;25[
352380901,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352380902,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[5;10[
352380903,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[15;20[
352380904,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[5;10[
352380905,2020-10-24-2020-10-30,0,[500;1000[,[1000;1500[,[30;Max]
352381001,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[10;15[
352381002,2020-10-24-2020-10-30,0,[500;1000[,[2500;Max],[20;25[
352381003,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[5;10[
352381004,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352381005,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[10;15[
352381006,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352381007,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352381008,2020-10-24-2020-10-30,0,[20;50[,[2000;2500[,[1;5[
352381101,2020-10-24-2020-10-30,0,[500;1000[,[1500;2000[,[30;Max]
352381102,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[25;30[
352381103,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[10;15[
352381104,2020-10-24-2020-10-30,0,[500;1000[,[1000;1500[,[30;Max]
352381105,2020-10-24-2020-10-30,0,[250;500[,[1000;1500[,[15;20[
352381106,2020-10-24-2020-10-30,0,[150;250[,[600;800[,[20;25[
352381107,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[5;10[
352381108,2020-10-24-2020-10-30,0,[150;250[,[600;800[,[25;30[
352381109,2020-10-24-2020-10-30,0,[150;250[,[1000;1500[,[10;15[
352381201,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352381202,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[5;10[
352381203,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[5;10[
352381204,2020-10-24-2020-10-30,0,[150;250[,[1000;1500[,[10;15[
352381205,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352381206,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352381207,2020-10-24-2020-10-30,0,[50;150[,[1000;1500[,[5;10[
352400101,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[20;25[
352400102,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[1;5[
352400103,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352450000,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
352500000,2020-10-24-2020-10-30,0,[50;150[,[1500;2000[,[5;10[
352660000,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352750000,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352780101,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[5;10[
352780102,2020-10-24-2020-10-30,0,[500;1000[,[2500;Max],[20;25[
352780103,2020-10-24-2020-10-30,0,[150;250[,[2000;2500[,[5;10[
352810101,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
352810201,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[10;15[
352810202,2020-10-24-2020-10-30,0,[250;500[,[1000;1500[,[30;Max]
353150000,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[15;20[
353340101,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[10;15[
353340102,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[15;20[
353340103,2020-10-24-2020-10-30,0,[250;500[,[1500;2000[,[10;15[
353510000,2020-10-24-2020-10-30,0,[10;20[,[1000;1500[,[1;5[
353520101,2020-10-24-2020-10-30,0,[150;250[,[2500;Max],[5;10[
353520102,2020-10-24-2020-10-30,0,[250;500[,[2500;Max],[10;15[
353520103,2020-10-24-2020-10-30,0,[500;1000[,[1500;2000[,[30;Max]
353530000,2020-10-24-2020-10-30,0,[150;250[,[1500;2000[,[10;15[
353630000,2020-10-24-2020-10-30,0,[250;500[,[2000;2500[,[15;20[
350010101,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[20;25[
350010102,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
350220000,2020-10-25-2020-10-31,0,[20;50[,[1000;1500[,[1;5[
350240101,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[20;25[
350240102,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
350240103,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[10;15[
350240104,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[25;30[
350320000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
350390000,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[5;10[
350470101,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[5;10[
350470102,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[15;20[
350470103,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
350470104,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
350470105,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[10;15[
350470106,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[10;15[
350510101,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[10;15[
350510102,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
350510103,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
350510104,2020-10-25-2020-10-31,0,[1000;Max],[2500;Max],[30;Max]
350510105,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
350510201,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
350510202,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
350510203,2020-10-25-2020-10-31,0,[50;150[,[800;1000[,[5;10[
350510204,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[5;10[
350550101,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
350550102,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
350550103,2020-10-25-2020-10-31,0,[10;20[,[1500;2000[,[1;5[
350580000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[25;30[
350590000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
350650000,2020-10-25-2020-10-31,0,[500;1000[,[2000;2500[,[20;25[
350660101,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
350660102,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
350660103,2020-10-25-2020-10-31,0,[0;10[,[800;1000[,[0;1[
350660104,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
350760000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
350790000,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[20;25[
350800000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[20;25[
350810000,2020-10-25-2020-10-31,0,[1000;Max],[2500;Max],[30;Max]
350880000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
351200000,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
351310000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[20;25[
351390000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
351440000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
351800000,2020-10-25-2020-10-31,0,[10;20[,[1000;1500[,[1;5[
351890000,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[10;15[
351960101,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[5;10[
351960102,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[10;15[
351960103,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352040000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352060101,2020-10-25-2020-10-31,0,[500;1000[,[2000;2500[,[25;30[
352060102,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352080000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352100101,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352100102,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352100103,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
352100105,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[10;15[
352160000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352380101,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352380102,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[5;10[
352380103,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380104,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380105,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[5;10[
352380106,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352380107,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352380108,2020-10-25-2020-10-31,0,[50;150[,[2000;2500[,[1;5[
352380109,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352380110,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352380201,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
352380202,2020-10-25-2020-10-31,0,[500;1000[,[1500;2000[,[30;Max]
352380203,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380204,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380205,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380206,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380207,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352380208,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380209,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[15;20[
352380301,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[10;15[
352380302,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380303,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380304,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[10;15[
352380305,2020-10-25-2020-10-31,0,[50;150[,[2000;2500[,[5;10[
352380306,2020-10-25-2020-10-31,0,[500;1000[,[2000;2500[,[25;30[
352380307,2020-10-25-2020-10-31,0,[500;1000[,[2000;2500[,[30;Max]
352380308,2020-10-25-2020-10-31,0,,,
352380401,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[5;10[
352380402,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352380403,2020-10-25-2020-10-31,0,[500;1000[,[1500;2000[,[30;Max]
352380501,2020-10-25-2020-10-31,0,[150;250[,[800;1000[,[15;20[
352380502,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[15;20[
352380503,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380504,2020-10-25-2020-10-31,0,[500;1000[,[1500;2000[,[25;30[
352380505,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[15;20[
352380506,2020-10-25-2020-10-31,0,[250;500[,[1000;1500[,[25;30[
352380507,2020-10-25-2020-10-31,0,[150;250[,[800;1000[,[15;20[
352380508,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380509,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380510,2020-10-25-2020-10-31,0,[50;150[,[300;600[,[10;15[
352380601,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380602,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[20;25[
352380603,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[10;15[
352380604,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
352380605,2020-10-25-2020-10-31,0,[50;150[,[300;600[,[15;20[
352380606,2020-10-25-2020-10-31,0,[250;500[,[1000;1500[,[20;25[
352380607,2020-10-25-2020-10-31,0,[1000;Max],[2500;Max],[5;10[
352380701,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[15;20[
352380702,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380703,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[1;5[
352380704,2020-10-25-2020-10-31,0,[1000;Max],[2500;Max],[30;Max]
352380705,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[20;25[
352380706,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[25;30[
352380707,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[10;15[
352380708,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[20;25[
352380801,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380802,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380803,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
352380804,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380805,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
352380806,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380807,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[20;25[
352380808,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352380901,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352380902,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[10;15[
352380903,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352380904,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
352380905,2020-10-25-2020-10-31,0,[500;1000[,[1500;2000[,[30;Max]
352381001,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
352381002,2020-10-25-2020-10-31,0,[500;1000[,[2000;2500[,[20;25[
352381003,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
352381004,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352381005,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
352381006,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352381007,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352381008,2020-10-25-2020-10-31,0,[20;50[,[2000;2500[,[1;5[
352381101,2020-10-25-2020-10-31,0,[500;1000[,[1500;2000[,[30;Max]
352381102,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[20;25[
352381103,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[10;15[
352381104,2020-10-25-2020-10-31,0,[500;1000[,[1000;1500[,[30;Max]
352381105,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[15;20[
352381106,2020-10-25-2020-10-31,0,[150;250[,[800;1000[,[20;25[
352381107,2020-10-25-2020-10-31,0,[50;150[,[1000;1500[,[5;10[
352381108,2020-10-25-2020-10-31,0,[250;500[,[600;800[,[30;Max]
352381109,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[10;15[
352381201,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352381202,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
352381203,2020-10-25-2020-10-31,0,[50;150[,[800;1000[,[5;10[
352381204,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[10;15[
352381205,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352381206,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[15;20[
352381207,2020-10-25-2020-10-31,0,[150;250[,[1000;1500[,[10;15[
352400101,2020-10-25-2020-10-31,0,[250;500[,[1000;1500[,[20;25[
352400102,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
352400103,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352450000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352500000,2020-10-25-2020-10-31,0,[50;150[,[1500;2000[,[5;10[
352660000,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352750000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
352780101,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[5;10[
352780102,2020-10-25-2020-10-31,0,[500;1000[,[2500;Max],[15;20[
352780103,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[5;10[
352810101,2020-10-25-2020-10-31,0,[250;500[,[2000;2500[,[15;20[
352810201,2020-10-25-2020-10-31,0,[150;250[,[2000;2500[,[5;10[
352810202,2020-10-25-2020-10-31,0,[250;500[,[1000;1500[,[25;30[
353150000,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[15;20[
353340101,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
353340102,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
353340103,2020-10-25-2020-10-31,0,[150;250[,[1500;2000[,[10;15[
353510000,2020-10-25-2020-10-31,0,[20;50[,[1000;1500[,[1;5[
353520101,2020-10-25-2020-10-31,0,[150;250[,[2500;Max],[5;10[
353520102,2020-10-25-2020-10-31,0,[250;500[,[2500;Max],[10;15[
353520103,2020-10-25-2020-10-31,0,[250;500[,[1000;1500[,[30;Max]
353530000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[10;15[
353630000,2020-10-25-2020-10-31,0,[250;500[,[1500;2000[,[15;20[
350010101,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[15;20[
350010102,2020-10-26-2020-11-01,0,[50;150[,[1500;2000[,[5;10[
350220000,2020-10-26-2020-11-01,0,[20;50[,[1000;1500[,[1;5[
350240101,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[20;25[
350240102,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[10;15[
350240103,2020-10-26-2020-11-01,0,[150;250[,[2000;2500[,[10;15[
350240104,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[25;30[
350320000,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
350390000,2020-10-26-2020-11-01,0,[50;150[,[1000;1500[,[5;10[
350470101,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[5;10[
350470102,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[15;20[
350470103,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[15;20[
350470104,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[10;15[
350470105,2020-10-26-2020-11-01,0,[150;250[,[1000;1500[,[10;15[
350470106,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[10;15[
350510101,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[10;15[
350510102,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[10;15[
350510103,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[10;15[
350510104,2020-10-26-2020-11-01,0,[1000;Max],[2500;Max],[30;Max]
350510105,2020-10-26-2020-11-01,0,[150;250[,[2000;2500[,[5;10[
350510201,2020-10-26-2020-11-01,0,[250;500[,[2500;Max],[10;15[
350510202,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[10;15[
350510203,2020-10-26-2020-11-01,0,[50;150[,[800;1000[,[5;10[
350510204,2020-10-26-2020-11-01,0,[50;150[,[1000;1500[,[5;10[
350550101,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[10;15[
350550102,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
350550103,2020-10-26-2020-11-01,0,[10;20[,[1500;2000[,[1;5[
350580000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[25;30[
350590000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[15;20[
350650000,2020-10-26-2020-11-01,0,[500;1000[,[1500;2000[,[25;30[
350660101,2020-10-26-2020-11-01,0,[150;250[,[2000;2500[,[5;10[
350660102,2020-10-26-2020-11-01,0,[50;150[,[1500;2000[,[5;10[
350660103,2020-10-26-2020-11-01,0,[0;10[,[800;1000[,[0;1[
350660104,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[10;15[
350760000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[20;25[
350790000,2020-10-26-2020-11-01,0,[500;1000[,[2500;Max],[20;25[
350800000,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
350810000,2020-10-26-2020-11-01,0,[1000;Max],[2500;Max],[30;Max]
350880000,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
351200000,2020-10-26-2020-11-01,0,[150;250[,[2000;2500[,[5;10[
351310000,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
351390000,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
351440000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[15;20[
351800000,2020-10-26-2020-11-01,0,[10;20[,[1000;1500[,[1;5[
351890000,2020-10-26-2020-11-01,0,[150;250[,[1500;2000[,[5;10[
351960101,2020-10-26-2020-11-01,0,[50;150[,[1000;1500[,[5;10[
351960102,2020-10-26-2020-11-01,0,[50;150[,[1000;1500[,[5;10[
351960103,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[10;15[
352040000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[15;20[
352060101,2020-10-26-2020-11-01,0,[500;1000[,[2500;Max],[25;30[
352060102,2020-10-26-2020-11-01,0,[500;1000[,[2500;Max],[15;20[
352080000,2020-10-26-2020-11-01,0,[250;500[,[1500;2000[,[20;25[
352100101,2020-10-26-2020-11-01,0,[250;500[,[2000;2500[,[15;20[
352100102,2020-10-26-2020-11-01,0,[250;500[,[2500;Max],[10;15[
